student_id,session_no,attended
STU0804,30,1
STU0804,31,1
STU0804,32,0
STU0804,33,1
STU0804,34,1
STU0804,35,1
STU0804,36,1
STU0804,37,1
STU0804,38,1
STU0804,39,1
STU0804,40,1
STU0805,1,0
STU0805,2,1
STU0805,3,0
STU0805,4,1
STU0805,5,1
STU0805,6,1
STU0805,7,1
STU0805,8,1
STU0805,9,0
STU0805,10,1
STU0805,11,1
STU0805,12,1
STU0805,13,1
STU0805,14,0
STU0805,15,1
STU0805,16,0
STU0805,17,1
STU0805,18,0
STU0805,19,1
STU0805,20,0
STU0805,21,1
STU0805,22,0
STU0805,23,1
STU0805,24,1
STU0805,25,1
STU0805,26,1
STU0805,27,1
STU0805,28,1
STU0805,29,1
STU0805,30,0
STU0805,31,0
STU0805,32,1
STU0805,33,1
STU0805,34,1
STU0805,35,0
STU0805,36,0
STU0805,37,0
STU0805,38,0
STU0805,39,0
STU0805,40,0
STU0806,1,1
STU0806,2,1
STU0806,3,1
STU0806,4,1
STU0806,5,1
STU0806,6,1
STU0806,7,1
STU0806,8,0
STU0806,9,1
STU0806,10,0
STU0806,11,1
STU0806,12,0
STU0806,13,1
STU0806,14,1
STU0806,15,1
STU0806,16,1
STU0806,17,0
STU0806,18,1
STU0806,19,0
STU0806,20,1
STU0806,21,1
STU0806,22,1
STU0806,23,1
STU0806,24,0
STU0806,25,1
STU0806,26,1
STU0806,27,1
STU0806,28,1
STU0806,29,1
STU0806,30,1
STU0806,31,1
STU0806,32,0
STU0806,33,1
STU0806,34,1
STU0806,35,1
STU0806,36,1
STU0806,37,1
STU0806,38,1
STU0806,39,1
STU0806,40,1
STU0807,1,1
STU0807,2,1
STU0807,3,1
STU0807,4,0
STU0807,5,1
STU0807,6,1
STU0807,7,1
STU0807,8,1
STU0807,9,1
STU0807,10,1
STU0807,11,1
STU0807,12,1
STU0807,13,1
STU0807,14,1
STU0807,15,1
STU0807,16,1
STU0807,17,1
STU0807,18,1
STU0807,19,1
STU0807,20,1
STU0807,21,0
STU0807,22,1
STU0807,23,1
STU0807,24,1
STU0807,25,1
STU0807,26,1
STU0807,27,1
STU0807,28,1
STU0807,29,1
STU0807,30,1
STU0807,31,1
STU0807,32,1
STU0807,33,1
STU0807,34,1
STU0807,35,1
STU0807,36,1
STU0807,37,1
STU0807,38,1
STU0807,39,1
STU0807,40,1
STU0808,1,1
STU0808,2,1
STU0808,3,1
STU0808,4,0
STU0808,5,1
STU0808,6,1
STU0808,7,1
STU0808,8,1
STU0808,9,1
STU0808,10,0
STU0808,11,1
STU0808,12,1
STU0808,13,1
STU0808,14,1
STU0808,15,1
STU0808,16,1
STU0808,17,1
STU0808,18,1
STU0808,19,0
STU0808,20,0
STU0808,21,0
STU0808,22,1
STU0808,23,0
STU0808,24,1
STU0808,25,1
STU0808,26,1
STU0808,27,1
STU0808,28,1
STU0808,29,1
STU0808,30,0
STU0808,31,1
STU0808,32,1
STU0808,33,1
STU0808,34,1
STU0808,35,1
STU0808,36,1
STU0808,37,1
STU0808,38,1
STU0808,39,0
STU0808,40,1
STU0809,1,1
STU0809,2,1
STU0809,3,1
STU0809,4,1
STU0809,5,1
STU0809,6,1
STU0809,7,1
STU0809,8,0
STU0809,9,0
STU0809,10,1
STU0809,11,1
STU0809,12,0
STU0809,13,1
STU0809,14,1
STU0809,15,0
STU0809,16,1
STU0809,17,1
STU0809,18,1
STU0809,19,1
STU0809,20,1
STU0809,21,1
STU0809,22,0
STU0809,23,1
STU0809,24,0
STU0809,25,1
STU0809,26,0
STU0809,27,1
STU0809,28,1
STU0809,29,1
STU0809,30,1
STU0809,31,1
STU0809,32,0
STU0809,33,1
STU0809,34,0
STU0809,35,1
STU0809,36,1
STU0809,37,1
STU0809,38,0
STU0809,39,1
STU0809,40,1
STU0810,1,1
STU0810,2,1
STU0810,3,0
STU0810,4,0
STU0810,5,0
STU0810,6,0
STU0810,7,0
STU0810,8,0
STU0810,9,0
STU0810,10,0
STU0810,11,1
STU0810,12,1
STU0810,13,1
STU0810,14,1
STU0810,15,0
STU0810,16,0
STU0810,17,1
STU0810,18,1
STU0810,19,0
STU0810,20,1
STU0810,21,1
STU0810,22,1
STU0810,23,1
STU0810,24,1
STU0810,25,0
STU0810,26,0
STU0810,27,1
STU0810,28,0
STU0810,29,0
STU0810,30,1
STU0810,31,0
STU0810,32,1
STU0810,33,0
STU0810,34,1
STU0810,35,1
STU0810,36,0
STU0810,37,0
STU0810,38,0
STU0810,39,0
STU0810,40,0
STU0811,1,1
STU0811,2,1
STU0811,3,1
STU0811,4,1
STU0811,5,1
STU0811,6,1
STU0811,7,0
STU0811,8,1
STU0811,9,1
STU0811,10,1
STU0811,11,1
STU0811,12,1
STU0811,13,0
STU0811,14,1
STU0811,15,1
STU0811,16,1
STU0811,17,1
STU0811,18,1
STU0811,19,1
STU0811,20,0
STU0811,21,1
STU0811,22,1
STU0811,23,1
STU0811,24,1
STU0811,25,1
STU0811,26,1
STU0811,27,1
STU0811,28,1
STU0811,29,0
STU0811,30,1
STU0811,31,1
STU0811,32,1
STU0811,33,1
STU0811,34,1
STU0811,35,1
STU0811,36,1
STU0811,37,0
STU0811,38,1
STU0811,39,1
STU0811,40,0
STU0812,1,0
STU0812,2,1
STU0812,3,0
STU0812,4,1
STU0812,5,1
STU0812,6,0
STU0812,7,1
STU0812,8,0
STU0812,9,0
STU0812,10,1
STU0812,11,1
STU0812,12,0
STU0812,13,0
STU0812,14,0
STU0812,15,0
STU0812,16,1
STU0812,17,0
STU0812,18,0
STU0812,19,1
STU0812,20,0
STU0812,21,0
STU0812,22,1
STU0812,23,0
STU0812,24,1
STU0812,25,0
STU0812,26,0
STU0812,27,0
STU0812,28,0
STU0812,29,0
STU0812,30,0
STU0812,31,0
STU0812,32,0
STU0812,33,0
STU0812,34,1
STU0812,35,1
STU0812,36,1
STU0812,37,1
STU0812,38,0
STU0812,39,1
STU0812,40,1
STU0813,1,1
STU0813,2,0
STU0813,3,1
STU0813,4,1
STU0813,5,1
STU0813,6,1
STU0813,7,1
STU0813,8,0
STU0813,9,1
STU0813,10,1
STU0813,11,1
STU0813,12,1
STU0813,13,1
STU0813,14,1
STU0813,15,1
STU0813,16,0
STU0813,17,0
STU0813,18,1
STU0813,19,0
STU0813,20,1
STU0813,21,1
STU0813,22,1
STU0813,23,1
STU0813,24,0
STU0813,25,1
STU0813,26,1
STU0813,27,0
STU0813,28,1
STU0813,29,1
STU0813,30,1
STU0813,31,1
STU0813,32,1
STU0813,33,0
STU0813,34,1
STU0813,35,0
STU0813,36,1
STU0813,37,1
STU0813,38,1
STU0813,39,1
STU0813,40,1
STU0814,1,0
STU0814,2,0
STU0814,3,1
STU0814,4,1
STU0814,5,1
STU0814,6,0
STU0814,7,0
STU0814,8,1
STU0814,9,1
STU0814,10,1
STU0814,11,0
STU0814,12,0
STU0814,13,0
STU0814,14,1
STU0814,15,1
STU0814,16,0
STU0814,17,0
STU0814,18,1
STU0814,19,1
STU0814,20,1
STU0814,21,0
STU0814,22,1
STU0814,23,1
STU0814,24,1
STU0814,25,1
STU0814,26,1
STU0814,27,1
STU0814,28,0
STU0814,29,1
STU0814,30,1
STU0814,31,1
STU0814,32,1
STU0814,33,1
STU0814,34,1
STU0814,35,1
STU0814,36,0
STU0814,37,0
STU0814,38,1
STU0814,39,0
STU0814,40,0
STU0815,1,0
STU0815,2,1
STU0815,3,0
STU0815,4,0
STU0815,5,1
STU0815,6,1
STU0815,7,0
STU0815,8,1
STU0815,9,1
STU0815,10,0
STU0815,11,0
STU0815,12,1
STU0815,13,1
STU0815,14,0
STU0815,15,0
STU0815,16,1
STU0815,17,1
STU0815,18,1
STU0815,19,0
STU0815,20,1
STU0815,21,1
STU0815,22,1
STU0815,23,1
STU0815,24,0
STU0815,25,1
STU0815,26,1
STU0815,27,1
STU0815,28,1
STU0815,29,0
STU0815,30,1
STU0815,31,0
STU0815,32,1
STU0815,33,1
STU0815,34,1
STU0815,35,0
STU0815,36,1
STU0815,37,0
STU0815,38,1
STU0815,39,1
STU0815,40,1
STU0816,1,1
STU0816,2,1
STU0816,3,1
STU0816,4,1
STU0816,5,0
STU0816,6,1
STU0816,7,1
STU0816,8,1
STU0816,9,1
STU0816,10,1
STU0816,11,1
STU0816,12,1
STU0816,13,0
STU0816,14,1
STU0816,15,1
STU0816,16,1
STU0816,17,1
STU0816,18,1
STU0816,19,0
STU0816,20,1
STU0816,21,0
STU0816,22,1
STU0816,23,1
STU0816,24,1
STU0816,25,0
STU0816,26,1
STU0816,27,1
STU0816,28,1
STU0816,29,1
STU0816,30,1
STU0816,31,1
STU0816,32,1
STU0816,33,1
STU0816,34,1
STU0816,35,1
STU0816,36,1
STU0816,37,1
STU0816,38,1
STU0816,39,1
STU0816,40,1
STU0817,1,0
STU0817,2,0
STU0817,3,1
STU0817,4,1
STU0817,5,0
STU0817,6,1
STU0817,7,1
STU0817,8,0
STU0817,9,1
STU0817,10,0
STU0817,11,1
STU0817,12,1
STU0817,13,0
STU0817,14,1
STU0817,15,0
STU0817,16,1
STU0817,17,1
STU0817,18,1
STU0817,19,1
STU0817,20,0
STU0817,21,0
STU0817,22,0
STU0817,23,0
STU0817,24,0
STU0817,25,1
STU0817,26,1
STU0817,27,0
STU0817,28,1
STU0817,29,1
STU0817,30,0
STU0817,31,1
STU0817,32,1
STU0817,33,1
STU0817,34,0
STU0817,35,1
STU0817,36,1
STU0817,37,1
STU0817,38,0
STU0817,39,1
STU0817,40,0
STU0818,1,1
STU0818,2,1
STU0818,3,1
STU0818,4,1
STU0818,5,1
STU0818,6,1
STU0818,7,1
STU0818,8,1
STU0818,9,0
STU0818,10,1
STU0818,11,1
STU0818,12,1
STU0818,13,1
STU0818,14,1
STU0818,15,1
STU0818,16,1
STU0818,17,1
STU0818,18,1
STU0818,19,1
STU0818,20,1
STU0818,21,0
STU0818,22,1
STU0818,23,1
STU0818,24,0
STU0818,25,1
STU0818,26,1
STU0818,27,1
STU0818,28,0
STU0818,29,1
STU0818,30,1
STU0818,31,0
STU0818,32,1
STU0818,33,1
STU0818,34,0
STU0818,35,1
STU0818,36,1
STU0818,37,0
STU0818,38,1
STU0818,39,1
STU0818,40,1
STU0819,1,1
STU0819,2,1
STU0819,3,1
STU0819,4,1
STU0819,5,1
STU0819,6,1
STU0819,7,0
STU0819,8,1
STU0819,9,1
STU0819,10,1
STU0819,11,1
STU0819,12,1
STU0819,13,1
STU0819,14,1
STU0819,15,1
STU0819,16,1
STU0819,17,1
STU0819,18,1
STU0819,19,1
STU0819,20,1
STU0819,21,1
STU0819,22,1
STU0819,23,1
STU0819,24,1
STU0819,25,0
STU0819,26,1
STU0819,27,1
STU0819,28,0
STU0819,29,1
STU0819,30,1
STU0819,31,1
STU0819,32,1
STU0819,33,1
STU0819,34,0
STU0819,35,1
STU0819,36,0
STU0819,37,1
STU0819,38,1
STU0819,39,1
STU0819,40,0
STU0820,1,1
STU0820,2,1
STU0820,3,1
STU0820,4,0
STU0820,5,1
STU0820,6,1
STU0820,7,1
STU0820,8,1
STU0820,9,1
STU0820,10,1
STU0820,11,0
STU0820,12,1
STU0820,13,1
STU0820,14,1
STU0820,15,1
STU0820,16,1
STU0820,17,1
STU0820,18,1
STU0820,19,1
STU0820,20,1
STU0820,21,0
STU0820,22,1
STU0820,23,1
STU0820,24,1
STU0820,25,1
STU0820,26,0
STU0820,27,1
STU0820,28,0
STU0820,29,1
STU0820,30,1
STU0820,31,1
STU0820,32,0
STU0820,33,1
STU0820,34,0
STU0820,35,1
STU0820,36,1
STU0820,37,1
STU0820,38,1
STU0820,39,1
STU0820,40,1
STU0821,1,1
STU0821,2,1
STU0821,3,1
STU0821,4,1
STU0821,5,1
STU0821,6,1
STU0821,7,1
STU0821,8,1
STU0821,9,1
STU0821,10,1
STU0821,11,1
STU0821,12,1
STU0821,13,1
STU0821,14,1
STU0821,15,1
STU0821,16,1
STU0821,17,1
STU0821,18,1
STU0821,19,1
STU0821,20,1
STU0821,21,1
STU0821,22,1
STU0821,23,1
STU0821,24,1
STU0821,25,1
STU0821,26,1
STU0821,27,1
STU0821,28,1
STU0821,29,1
STU0821,30,1
STU0821,31,1
STU0821,32,1
STU0821,33,1
STU0821,34,1
STU0821,35,1
STU0821,36,1
STU0821,37,1
STU0821,38,1
STU0821,39,1
STU0821,40,1
STU0822,1,0
STU0822,2,1
STU0822,3,1
STU0822,4,0
STU0822,5,1
STU0822,6,0
STU0822,7,1
STU0822,8,0
STU0822,9,1
STU0822,10,0
STU0822,11,1
STU0822,12,1
STU0822,13,1
STU0822,14,1
STU0822,15,1
STU0822,16,0
STU0822,17,1
STU0822,18,0
STU0822,19,1
STU0822,20,0
STU0822,21,1
STU0822,22,0
STU0822,23,1
STU0822,24,1
STU0822,25,1
STU0822,26,0
STU0822,27,0
STU0822,28,0
STU0822,29,1
STU0822,30,0
STU0822,31,0
STU0822,32,1
STU0822,33,1
STU0822,34,0
STU0822,35,1
STU0822,36,0
STU0822,37,1
STU0822,38,0
STU0822,39,0
STU0822,40,0
STU0823,1,1
STU0823,2,1
STU0823,3,1
STU0823,4,1
STU0823,5,1
STU0823,6,1
STU0823,7,1
STU0823,8,1
STU0823,9,1
STU0823,10,0
STU0823,11,1
STU0823,12,1
STU0823,13,1
STU0823,14,0
STU0823,15,1
STU0823,16,0
STU0823,17,1
STU0823,18,0
STU0823,19,0
STU0823,20,1
STU0823,21,1
STU0823,22,1
STU0823,23,1
STU0823,24,1
STU0823,25,1
STU0823,26,1
STU0823,27,1
STU0823,28,1
STU0823,29,0
STU0823,30,1
STU0823,31,0
STU0823,32,1
STU0823,33,1
STU0823,34,1
STU0823,35,1
STU0823,36,1
STU0823,37,1
STU0823,38,1
STU0823,39,1
STU0823,40,1
STU0824,1,1
STU0824,2,1
STU0824,3,0
STU0824,4,0
STU0824,5,1
STU0824,6,0
STU0824,7,1
STU0824,8,1
STU0824,9,0
STU0824,10,0
STU0824,11,1
STU0824,12,0
STU0824,13,1
STU0824,14,0
STU0824,15,0
STU0824,16,1
STU0824,17,0
STU0824,18,0
STU0824,19,0
STU0824,20,1
STU0824,21,1
STU0824,22,0
STU0824,23,1
STU0824,24,0
STU0824,25,0
STU0824,26,1
STU0824,27,1
STU0824,28,0
STU0824,29,0
STU0824,30,0
STU0824,31,1
STU0824,32,0
STU0824,33,0
STU0824,34,0
STU0824,35,0
STU0824,36,1
STU0824,37,0
STU0824,38,0
STU0824,39,0
STU0824,40,0
STU0825,1,1
STU0825,2,1
STU0825,3,1
STU0825,4,1
STU0825,5,1
STU0825,6,0
STU0825,7,0
STU0825,8,1
STU0825,9,1
STU0825,10,1
STU0825,11,1
STU0825,12,1
STU0825,13,1
STU0825,14,1
STU0825,15,1
STU0825,16,1
STU0825,17,1
STU0825,18,0
STU0825,19,0
STU0825,20,0
STU0825,21,1
STU0825,22,1
STU0825,23,1
STU0825,24,0
STU0825,25,1
STU0825,26,1
STU0825,27,1
STU0825,28,0
STU0825,29,0
STU0825,30,1
STU0825,31,0
STU0825,32,1
STU0825,33,1
STU0825,34,1
STU0825,35,1
STU0825,36,1
STU0825,37,0
STU0825,38,1
STU0825,39,0
STU0825,40,1
STU0826,1,1
STU0826,2,1
STU0826,3,1
STU0826,4,1
STU0826,5,1
STU0826,6,1
STU0826,7,1
STU0826,8,1
STU0826,9,1
STU0826,10,0
STU0826,11,1
STU0826,12,1
STU0826,13,1
STU0826,14,0
STU0826,15,1
STU0826,16,0
STU0826,17,0
STU0826,18,1
STU0826,19,1
STU0826,20,1
STU0826,21,1
STU0826,22,0
STU0826,23,0
STU0826,24,1
STU0826,25,1
STU0826,26,1
STU0826,27,1
STU0826,28,1
STU0826,29,1
STU0826,30,1
STU0826,31,1
STU0826,32,1
STU0826,33,0
STU0826,34,1
STU0826,35,1
STU0826,36,1
STU0826,37,1
STU0826,38,1
STU0826,39,1
STU0826,40,1
STU0827,1,1
STU0827,2,1
STU0827,3,0
STU0827,4,1
STU0827,5,1
STU0827,6,0
STU0827,7,1
STU0827,8,1
STU0827,9,0
STU0827,10,0
STU0827,11,1
STU0827,12,0
STU0827,13,1
STU0827,14,0
STU0827,15,0
STU0827,16,1
STU0827,17,1
STU0827,18,1
STU0827,19,1
STU0827,20,1
STU0827,21,0
STU0827,22,1
STU0827,23,1
STU0827,24,0
STU0827,25,0
STU0827,26,1
STU0827,27,0
STU0827,28,0
STU0827,29,1
STU0827,30,1
STU0827,31,0
STU0827,32,0
STU0827,33,1
STU0827,34,1
STU0827,35,0
STU0827,36,0
STU0827,37,0
STU0827,38,0
STU0827,39,0
STU0827,40,0
STU0828,1,1
STU0828,2,1
STU0828,3,1
STU0828,4,1
STU0828,5,1
STU0828,6,0
STU0828,7,1
STU0828,8,0
STU0828,9,0
STU0828,10,1
STU0828,11,1
STU0828,12,1
STU0828,13,1
STU0828,14,1
STU0828,15,1
STU0828,16,1
STU0828,17,1
STU0828,18,1
STU0828,19,1
STU0828,20,0
STU0828,21,1
STU0828,22,1
STU0828,23,1
STU0828,24,0
STU0828,25,1
STU0828,26,1
STU0828,27,1
STU0828,28,0
STU0828,29,0
STU0828,30,1
STU0828,31,1
STU0828,32,1
STU0828,33,1
STU0828,34,1
STU0828,35,1
STU0828,36,0
STU0828,37,0
STU0828,38,1
STU0828,39,1
STU0828,40,1
STU0829,1,1
STU0829,2,1
STU0829,3,1
STU0829,4,0
STU0829,5,1
STU0829,6,1
STU0829,7,1
STU0829,8,1
STU0829,9,1
STU0829,10,1
STU0829,11,0
STU0829,12,1
STU0829,13,1
STU0829,14,0
STU0829,15,0
STU0829,16,1
STU0829,17,0
STU0829,18,0
STU0829,19,1
STU0829,20,1
STU0829,21,1
STU0829,22,1
STU0829,23,1
STU0829,24,1
STU0829,25,0
STU0829,26,1
STU0829,27,1
STU0829,28,1
STU0829,29,1
STU0829,30,1
STU0829,31,1
STU0829,32,1
STU0829,33,0
STU0829,34,1
STU0829,35,1
STU0829,36,1
STU0829,37,1
STU0829,38,1
STU0829,39,1
STU0829,40,0
STU0830,1,0
STU0830,2,1
STU0830,3,1
STU0830,4,0
STU0830,5,1
STU0830,6,1
STU0830,7,1
STU0830,8,1
STU0830,9,1
STU0830,10,1
STU0830,11,0
STU0830,12,1
STU0830,13,1
STU0830,14,1
STU0830,15,1
STU0830,16,1
STU0830,17,1
STU0830,18,1
STU0830,19,1
STU0830,20,1
STU0830,21,0
STU0830,22,1
STU0830,23,1
STU0830,24,1
STU0830,25,1
STU0830,26,1
STU0830,27,1
STU0830,28,1
STU0830,29,1
STU0830,30,1
STU0830,31,1
STU0830,32,1
STU0830,33,1
STU0830,34,1
STU0830,35,0
STU0830,36,1
STU0830,37,1
STU0830,38,1
STU0830,39,1
STU0830,40,1
STU0831,1,0
STU0831,2,1
STU0831,3,1
STU0831,4,1
STU0831,5,0
STU0831,6,1
STU0831,7,0
STU0831,8,1
STU0831,9,1
STU0831,10,1
STU0831,11,1
STU0831,12,0
STU0831,13,0
STU0831,14,1
STU0831,15,1
STU0831,16,0
STU0831,17,1
STU0831,18,0
STU0831,19,1
STU0831,20,1
STU0831,21,1
STU0831,22,1
STU0831,23,1
STU0831,24,0
STU0831,25,1
STU0831,26,1
STU0831,27,1
STU0831,28,0
STU0831,29,0
STU0831,30,0
STU0831,31,1
STU0831,32,0
STU0831,33,0
STU0831,34,1
STU0831,35,1
STU0831,36,0
STU0831,37,1
STU0831,38,1
STU0831,39,1
STU0831,40,1
STU0832,1,1
STU0832,2,1
STU0832,3,1
STU0832,4,1
STU0832,5,1
STU0832,6,1
STU0832,7,1
STU0832,8,1
STU0832,9,1
STU0832,10,0
STU0832,11,1
STU0832,12,1
STU0832,13,1
STU0832,14,1
STU0832,15,1
STU0832,16,1
STU0832,17,1
STU0832,18,1
STU0832,19,1
STU0832,20,1
STU0832,21,0
STU0832,22,1
STU0832,23,0
STU0832,24,1
STU0832,25,1
STU0832,26,1
STU0832,27,1
STU0832,28,1
STU0832,29,1
STU0832,30,1
STU0832,31,1
STU0832,32,1
STU0832,33,1
STU0832,34,1
STU0832,35,1
STU0832,36,1
STU0832,37,1
STU0832,38,1
STU0832,39,1
STU0832,40,0
STU0833,1,0
STU0833,2,1
STU0833,3,1
STU0833,4,1
STU0833,5,1
STU0833,6,1
STU0833,7,0
STU0833,8,1
STU0833,9,0
STU0833,10,1
STU0833,11,1
STU0833,12,1
STU0833,13,0
STU0833,14,0
STU0833,15,1
STU0833,16,1
STU0833,17,1
STU0833,18,0
STU0833,19,0
STU0833,20,0
STU0833,21,1
STU0833,22,1
STU0833,23,1
STU0833,24,1
STU0833,25,1
STU0833,26,1
STU0833,27,1
STU0833,28,1
STU0833,29,1
STU0833,30,0
STU0833,31,0
STU0833,32,0
STU0833,33,1
STU0833,34,0
STU0833,35,0
STU0833,36,1
STU0833,37,1
STU0833,38,0
STU0833,39,0
STU0833,40,1
STU0834,1,1
STU0834,2,1
STU0834,3,0
STU0834,4,1
STU0834,5,1
STU0834,6,0
STU0834,7,1
STU0834,8,1
STU0834,9,1
STU0834,10,1
STU0834,11,1
STU0834,12,0
STU0834,13,1
STU0834,14,1
STU0834,15,1
STU0834,16,0
STU0834,17,1
STU0834,18,0
STU0834,19,0
STU0834,20,1
STU0834,21,1
STU0834,22,1
STU0834,23,1
STU0834,24,1
STU0834,25,0
STU0834,26,1
STU0834,27,1
STU0834,28,1
STU0834,29,1
STU0834,30,1
STU0834,31,1
STU0834,32,1
STU0834,33,0
STU0834,34,1
STU0834,35,0
STU0834,36,1
STU0834,37,0
STU0834,38,0
STU0834,39,1
STU0834,40,1
STU0835,1,1
STU0835,2,1
STU0835,3,1
STU0835,4,1
STU0835,5,1
STU0835,6,1
STU0835,7,1
STU0835,8,1
STU0835,9,1
STU0835,10,1
STU0835,11,1
STU0835,12,0
STU0835,13,1
STU0835,14,0
STU0835,15,1
STU0835,16,1
STU0835,17,1
STU0835,18,1
STU0835,19,1
STU0835,20,1
STU0835,21,1
STU0835,22,1
STU0835,23,1
STU0835,24,1
STU0835,25,1
STU0835,26,1
STU0835,27,1
STU0835,28,0
STU0835,29,1
STU0835,30,1
STU0835,31,1
STU0835,32,1
STU0835,33,1
STU0835,34,1
STU0835,35,1
STU0835,36,1
STU0835,37,1
STU0835,38,1
STU0835,39,1
STU0835,40,1
STU0836,1,1
STU0836,2,1
STU0836,3,1
STU0836,4,0
STU0836,5,1
STU0836,6,1
STU0836,7,0
STU0836,8,1
STU0836,9,1
STU0836,10,1
STU0836,11,1
STU0836,12,0
STU0836,13,0
STU0836,14,1
STU0836,15,1
STU0836,16,1
STU0836,17,1
STU0836,18,1
STU0836,19,1
STU0836,20,1
STU0836,21,1
STU0836,22,1
STU0836,23,1
STU0836,24,1
STU0836,25,0
STU0836,26,1
STU0836,27,0
STU0836,28,1
STU0836,29,0
STU0836,30,1
STU0836,31,0
STU0836,32,1
STU0836,33,1
STU0836,34,1
STU0836,35,0
STU0836,36,1
STU0836,37,1
STU0836,38,1
STU0836,39,1
STU0836,40,0
STU0837,1,1
STU0837,2,1
STU0837,3,1
STU0837,4,1
STU0837,5,1
STU0837,6,0
STU0837,7,1
STU0837,8,1
STU0837,9,0
STU0837,10,1
STU0837,11,0
STU0837,12,0
STU0837,13,0
STU0837,14,1
STU0837,15,1
STU0837,16,1
STU0837,17,1
STU0837,18,1
STU0837,19,0
STU0837,20,1
STU0837,21,1
STU0837,22,1
STU0837,23,1
STU0837,24,1
STU0837,25,1
STU0837,26,1
STU0837,27,1
STU0837,28,1
STU0837,29,1
STU0837,30,0
STU0837,31,0
STU0837,32,1
STU0837,33,1
STU0837,34,0
STU0837,35,1
STU0837,36,1
STU0837,37,1
STU0837,38,1
STU0837,39,0
STU0837,40,1
STU0838,1,1
STU0838,2,1
STU0838,3,1
STU0838,4,1
STU0838,5,1
STU0838,6,1
STU0838,7,1
STU0838,8,1
STU0838,9,1
STU0838,10,1
STU0838,11,1
STU0838,12,1
STU0838,13,1
STU0838,14,1
STU0838,15,1
STU0838,16,1
STU0838,17,1
STU0838,18,1
STU0838,19,1
STU0838,20,1
STU0838,21,1
STU0838,22,1
STU0838,23,1
STU0838,24,1
STU0838,25,1
STU0838,26,1
STU0838,27,1
STU0838,28,1
STU0838,29,1
STU0838,30,1
STU0838,31,1
STU0838,32,1
STU0838,33,1
STU0838,34,1
STU0838,35,1
STU0838,36,1
STU0838,37,1
STU0838,38,1
STU0838,39,1
STU0838,40,1
STU0839,1,1
STU0839,2,0
STU0839,3,1
STU0839,4,1
STU0839,5,1
STU0839,6,1
STU0839,7,1
STU0839,8,0
STU0839,9,1
STU0839,10,1
STU0839,11,0
STU0839,12,1
STU0839,13,0
STU0839,14,0
STU0839,15,1
STU0839,16,0
STU0839,17,0
STU0839,18,0
STU0839,19,1
STU0839,20,1
STU0839,21,1
STU0839,22,0
STU0839,23,0
STU0839,24,0
STU0839,25,1
STU0839,26,1
STU0839,27,1
STU0839,28,1
STU0839,29,0
STU0839,30,1
STU0839,31,1
STU0839,32,0
STU0839,33,1
STU0839,34,0
STU0839,35,1
STU0839,36,0
STU0839,37,1
STU0839,38,1
STU0839,39,0
STU0839,40,0
STU0840,1,1
STU0840,2,1
STU0840,3,1
STU0840,4,1
STU0840,5,1
STU0840,6,1
STU0840,7,1
STU0840,8,1
STU0840,9,1
STU0840,10,1
STU0840,11,1
STU0840,12,1
STU0840,13,0
STU0840,14,1
STU0840,15,1
STU0840,16,1
STU0840,17,1
STU0840,18,1
STU0840,19,1
STU0840,20,1
STU0840,21,1
STU0840,22,1
STU0840,23,0
STU0840,24,1
STU0840,25,1
STU0840,26,1
STU0840,27,1
STU0840,28,1
STU0840,29,1
STU0840,30,1
STU0840,31,1
STU0840,32,0
STU0840,33,1
STU0840,34,1
STU0840,35,1
STU0840,36,1
STU0840,37,1
STU0840,38,0
STU0840,39,0
STU0840,40,1
STU0841,1,0
STU0841,2,1
STU0841,3,0
STU0841,4,1
STU0841,5,0
STU0841,6,1
STU0841,7,1
STU0841,8,1
STU0841,9,0
STU0841,10,1
STU0841,11,0
STU0841,12,1
STU0841,13,1
STU0841,14,1
STU0841,15,0
STU0841,16,1
STU0841,17,1
STU0841,18,0
STU0841,19,0
STU0841,20,1
STU0841,21,1
STU0841,22,1
STU0841,23,0
STU0841,24,0
STU0841,25,1
STU0841,26,0
STU0841,27,1
STU0841,28,0
STU0841,29,1
STU0841,30,0
STU0841,31,0
STU0841,32,0
STU0841,33,0
STU0841,34,0
STU0841,35,0
STU0841,36,1
STU0841,37,1
STU0841,38,0
STU0841,39,0
STU0841,40,0
STU0842,1,1
STU0842,2,1
STU0842,3,1
STU0842,4,1
STU0842,5,1
STU0842,6,0
STU0842,7,0
STU0842,8,1
STU0842,9,0
STU0842,10,1
STU0842,11,1
STU0842,12,1
STU0842,13,1
STU0842,14,1
STU0842,15,1
STU0842,16,1
STU0842,17,1
STU0842,18,1
STU0842,19,1
STU0842,20,1
STU0842,21,1
STU0842,22,1
STU0842,23,1
STU0842,24,1
STU0842,25,0
STU0842,26,1
STU0842,27,1
STU0842,28,0
STU0842,29,1
STU0842,30,1
STU0842,31,1
STU0842,32,1
STU0842,33,1
STU0842,34,1
STU0842,35,1
STU0842,36,1
STU0842,37,1
STU0842,38,1
STU0842,39,1
STU0842,40,1
STU0843,1,1
STU0843,2,1
STU0843,3,1
STU0843,4,0
STU0843,5,1
STU0843,6,1
STU0843,7,1
STU0843,8,1
STU0843,9,1
STU0843,10,1
STU0843,11,1
STU0843,12,1
STU0843,13,1
STU0843,14,1
STU0843,15,1
STU0843,16,1
STU0843,17,1
STU0843,18,1
STU0843,19,1
STU0843,20,1
STU0843,21,1
STU0843,22,1
STU0843,23,1
